country,year,year_cct,cct_name_x,years_edu_all_rural,years_edu_all_urban,years_edu_adult25_65_rural,years_edu_adult25_65_urban,years_edu_male_adult25_65_rural,years_edu_male_adult25_65_urban,years_edu_female_adult25_65_rural,years_edu_female_adult25_65_urban,enrollment3_5yo_rural,enrollment3_5yo_urban,enrollment6_12yo_rural,enrollment6_12yo_urban,enrollment13_17yo_rural,enrollment13_17yo_urban,enrollment18_23yo_rural,enrollment18_23yo_urban,literacy15_24_rural,literacy15_24_urban,literacy25_65_rural,literacy25_65_urban,literacy65_more_rural,literacy65_more_urban,cct_name_y,share_owners_rural,share_owners_urban,share_owners_mean,n_rooms_rural,n_rooms_urban,n_rooms_mean,person_per_room_rural,person_per_room_urban,person_per_room_mean,share_poor_dwellings_rural,share_poor_dwellings_urban,share_poor_dwellings_mean,dwellings_low_quality_rural,dwellings_low_quality_urban,dwellings_low_quality_mean,water_rural,water_urban,water_mean,hygienic_restrooms_rural,hygienic_restrooms_urban,hygienic_restrooms_mean,sewerage_rural,sewerage_urban,sewerage_mean,electricity_rural,electricity_urban,electricity_mean,telephone_rural,telephone_urban,telephone_mean,cct_active
Chile,2020,2002.0,,,,,,,,,,,,,,,,,,,,,,,,Chile Solidario,71.459189,60.550306,61.770487,2.7525649,2.6585411,2.6690823,1.1809497,1.2000064,1.1978699,7.1064244,3.9637985,4.3153076,,,,81.284454,99.123626,97.128756,78.275453,98.701247,96.416581,27.069077,96.909916,89.098078,,,,,,,1
Chile,2022,2002.0,Chile Solidario,8.2777648,10.177158,10.309608,12.862986,10.123658,12.88726,10.511448,12.839276,63.676728,76.089604,99.282955,99.255994,98.835864,98.721077,54.856019,63.311583,98.931176,99.350325,95.319353,98.497605,82.404226,93.410298,Chile Solidario,63.375276,56.200259,57.024707,2.7637227,2.57262,2.5946064,1.0854526,1.1560576,1.1479345,0.72377437,0.58776472,0.60339295,11.122,3.6613483,4.5186167,80.798838,99.014397,96.921333,83.227337,98.695232,96.917889,14.198911,95.977284,86.580516,98.470374,99.809799,99.655892,82.510776,91.43127,90.406258,1
Mexico,1989,1997.0,,,,,,,,,,,,,,,,,,,,,,,,Progresa/Oportunidades/Prospera,87.803663,66.918215,74.252744,3.5181903,4.7887432,4.3403707,1.8916186,1.1834253,1.4333436,0.0,0.33061525,0.21394258,74.805172,31.46804,46.758316,58.762006,93.798939,81.43456,17.223982,69.681551,51.169506,7.0590022,63.004377,43.261501,76.946092,98.840764,91.11423,2.5767113,30.361921,20.556643,0
Mexico,1992,1997.0,Progresa/Oportunidades/Prospera,3.4615072,6.4681528,3.0603216,7.4108269,3.4871081,8.0154048,2.6491063,6.8831016,,,89.073285,95.937703,45.98511,70.463446,7.9893922,30.849463,92.122672,98.039376,70.983459,92.565303,36.687963,70.430145,Progresa/Oportunidades/Prospera,87.610985,73.199491,76.677267,3.3728242,4.6765313,4.3608454,1.9315194,1.1583469,1.3455666,0.00891587,0.24347283,0.18686963,82.768708,33.840597,45.675985,50.461988,90.017637,80.472083,9.9105082,64.784728,51.497223,2.7925872,58.73259,45.187011,76.047298,98.584698,93.145981,0.42995062,31.023077,23.615112,0
Mexico,1994,1997.0,Progresa/Oportunidades/Prospera,3.5315113,6.6142037,3.2780435,7.640177,3.6215976,8.1512723,2.9524013,7.1902957,,,93.202867,96.611804,47.480562,71.62864,7.6558429,29.724738,92.287404,98.071999,72.517829,91.871368,42.623606,69.119705,Progresa/Oportunidades/Prospera,85.032708,73.157023,75.980698,3.568886,4.819963,4.5203758,1.762259,1.1121581,1.2678335,0.06881381,0.13968625,0.12283495,78.566049,30.3293,41.796585,54.135462,91.91039,82.928668,10.58233,64.739895,51.771139,10.569177,64.676888,51.72007,82.358863,99.25589,95.238294,0.74253468,37.145955,28.428668,0
Mexico,1996,1997.0,Progresa/Oportunidades/Prospera,3.8657345,6.9087924,3.832576,8.0509804,4.1708342,8.6208548,3.5221252,7.5599631,,,94.828138,97.342928,49.939168,74.803636,7.5482284,32.382001,91.659079,98.119469,74.911961,92.941029,40.141808,71.042193,Progresa/Oportunidades/Prospera,88.305741,72.323739,76.068436,3.6751684,4.8697563,4.5887688,1.7180358,1.0328065,1.1939842,0.00209968,0.14579248,0.11212424,76.173985,28.722284,39.835714,61.823851,93.460686,86.04795,13.561817,66.49186,54.04181,6.9270975,62.041165,49.077395,86.345106,99.076735,96.093624,2.5804353,37.631063,29.386557,0
Mexico,1998,1997.0,Progresa/Oportunidades/Prospera,3.9636491,7.0313322,3.8256157,8.1962331,4.0483842,8.769574,3.6260302,7.6918783,,,94.838723,96.802876,52.976408,74.273368,8.4226476,33.713505,90.962114,98.26357,75.05385,93.112412,44.850539,72.186951,Progresa/Oportunidades/Prospera,85.758625,70.549178,74.209978,3.6834315,4.9142412,4.6187999,1.5592887,0.98112357,1.1199053,0.04302454,0.11223843,0.09557917,77.371797,27.291912,39.343862,62.786061,95.00742,87.25198,15.637594,70.686207,57.47244,6.8985831,64.255365,50.487548,86.369039,99.17507,96.092755,3.5699891,40.017962,31.269058,1
Mexico,2000,1997.0,Progresa/Oportunidades/Prospera,4.1098471,7.4177206,4.0391252,8.7441739,4.3754634,9.2949412,3.7431653,8.2519256,,,95.407924,97.206831,56.786618,78.108928,12.181019,38.16208,93.398903,98.531279,75.35447,94.493069,45.274787,73.021413,Progresa/Oportunidades/Prospera,86.792179,71.005332,74.530796,3.9357157,5.0394465,4.7926208,1.4002433,0.90636952,1.0168138,0.0,0.17685468,0.1373601,70.950027,24.859049,35.151345,75.186582,95.819248,91.211632,17.475198,72.630163,60.295936,6.2401782,66.754458,53.221735,93.055972,99.430718,98.007132,8.8673046,48.911106,39.956167,1
Mexico,2002,1997.0,Progresa/Oportunidades/Prospera,4.4469863,7.427026,4.4024293,8.6431287,4.603773,9.1423652,4.2277807,8.2153485,,,96.642484,97.907621,64.409584,78.631481,13.299432,40.293204,94.870016,98.443532,77.255743,94.644618,47.717197,70.762592,Progresa/Oportunidades/Prospera,86.047423,68.547001,72.581246,4.035609,5.0397105,4.8073277,1.2554491,0.91420644,0.99318144,0.06956324,0.17432372,0.15017405,71.966639,24.350355,35.39458,70.246148,95.831535,89.933523,18.789424,70.783769,58.750534,8.9243236,66.282614,53.035777,92.459229,99.526178,97.897085,18.063297,61.691753,51.634403,1
Mexico,2004,1997.0,Progresa/Oportunidades/Prospera,4.8721649,7.4431009,5.1077745,8.7546647,5.4399767,9.1718693,4.8212324,8.3940662,,,98.40917,98.231863,68.093307,77.672162,19.418141,37.134726,94.114301,98.200228,81.684861,94.15646,56.071232,76.606382,Progresa/Oportunidades/Prospera,82.382591,67.318179,70.70782,4.205633,4.9506655,4.7845809,1.1713314,0.90809224,0.9667742,,,,62.778393,28.067036,35.891639,74.065535,92.342953,88.230353,36.692076,73.573458,65.352372,20.349752,67.877198,57.283038,95.868543,99.390082,98.597701,31.378293,68.642988,60.258064,1
Mexico,2005,1997.0,Progresa/Oportunidades/Prospera,5.1175255,7.5531581,5.4259123,8.8462398,5.7673423,9.298097,5.1217565,8.4540742,,,97.099399,98.365827,69.032172,77.670497,22.754638,39.727978,95.551728,98.468466,83.32013,94.195862,52.622052,75.91632,Progresa/Oportunidades/Prospera,83.545576,67.790689,71.276481,4.2921184,4.9798698,4.8270009,1.154106,0.90325807,0.95901491,,,,58.946653,25.232245,32.697459,74.985207,94.887092,90.483771,33.24696,73.829314,64.808934,20.259297,69.227678,58.343307,96.564457,99.605581,98.932728,40.039195,74.739723,67.062181,1
Mexico,2006,1997.0,Progresa/Oportunidades/Prospera,5.2056277,7.66505,5.5634065,9.0487135,5.8726803,9.4957031,5.3094478,8.6686638,,,97.983231,97.999382,70.031568,79.380286,17.569511,39.144843,95.386892,98.597076,83.928067,94.093506,56.421118,77.419049,Progresa/Oportunidades/Prospera,80.375451,66.448997,69.545001,4.2896248,4.9704597,4.8191171,1.1208488,0.89362125,0.94413158,,,,59.759485,25.087203,32.816856,76.02578,94.077212,90.064181,34.407466,72.820571,64.281734,21.032692,68.463588,57.92019,97.044254,99.705865,99.11416,44.604258,78.354735,70.851633,1
Mexico,2008,1997.0,Progresa/Oportunidades/Prospera,4.8125205,7.5051325,5.2597144,9.1276248,5.4835102,9.4630219,5.0595998,8.8333871,66.320608,70.85868,97.347586,98.559617,67.180332,79.661934,17.043095,39.449925,96.374324,98.838818,82.929543,95.551868,53.045079,79.577611,Progresa/Oportunidades/Prospera,84.122748,66.532,70.300998,4.0866809,5.0022038,4.8059214,1.222624,0.87431946,0.94899377,0.03926402,0.28675279,0.23354642,66.256266,23.344082,32.535943,69.194339,93.731926,88.475971,25.897097,74.768188,64.290531,14.393722,69.4347,57.634258,95.935502,99.725953,98.914037,44.307466,82.470316,74.295826,1
Mexico,2010,1997.0,Progresa/Oportunidades/Prospera,5.1438252,7.7370272,5.79764,9.4374986,6.0371327,9.8006286,5.5784515,9.1219088,72.325973,71.76239,96.730168,98.793316,66.799169,80.120459,19.651607,42.608324,96.643883,98.814644,84.653196,95.734104,53.664168,80.859348,Progresa/Oportunidades/Prospera,84.678693,65.743818,69.788595,4.2166907,5.0340554,4.8588375,1.1359706,0.83802454,0.90189505,0.14553453,0.33913853,0.29768828,58.879488,22.078793,29.940204,78.270933,95.793649,92.037316,28.569323,74.82527,64.909412,14.919116,70.189848,58.341497,97.518062,99.703549,99.236696,52.026109,84.426005,77.504895,1
Mexico,2012,1997.0,Progresa/Oportunidades/Prospera,5.2590904,7.9280336,5.9347219,9.619581,6.1403849,9.9207193,5.74555,9.3484976,74.610473,73.972802,98.410624,99.140055,71.527207,80.998413,20.579923,42.92666,97.498091,99.430273,83.356979,95.746902,47.975957,79.821086,Progresa/Oportunidades/Prospera,81.957319,64.670423,68.459858,4.2545375,4.9522871,4.7993345,1.0378099,0.81951717,0.86736879,0.03891352,0.41366626,0.33141364,63.31797,23.836512,32.491184,74.774002,95.432245,90.903782,30.717662,75.7021,65.841128,16.314804,71.367957,59.299836,97.194036,99.650006,99.111637,58.33795,89.955199,83.024428,1
Mexico,2014,1997.0,Progresa/Oportunidades/Prospera,5.4419397,8.1373034,6.2459525,9.935432,6.3901193,10.200648,6.1114549,9.7032555,72.764101,71.472954,98.068111,99.298075,72.406536,85.075236,19.427922,44.77413,97.102717,99.289778,84.965834,96.606016,54.641849,81.502474,Progresa/Oportunidades/Prospera,82.159858,68.744501,71.694893,4.3060358,5.0208631,4.8636536,1.0475502,0.81452624,0.86577439,0.31600907,0.58993422,0.52963164,56.791776,18.649184,27.038176,80.685002,96.216539,92.800742,33.688336,77.685839,68.009623,20.504912,73.348542,61.726828,97.52599,99.63725,99.172928,67.124508,90.701441,85.516249,1
Mexico,2016,1997.0,Progresa/Oportunidades/Prospera,5.8351625,8.3166864,6.7609544,10.139342,6.8391708,10.350297,6.6903776,9.9561122,77.343524,77.889483,98.643343,99.225074,74.749872,84.991368,19.977212,43.040303,97.35261,98.977873,88.245118,96.861839,57.129188,84.320539,Progresa/Oportunidades/Prospera,82.469699,65.064977,68.824504,4.3043893,4.9057435,4.7758473,1.016399,0.8047915,0.85050002,0.4495185,0.97004647,0.85748383,54.518731,18.270892,26.101362,80.639488,96.174421,92.81878,34.419626,77.522793,68.212243,19.53077,73.193202,61.601786,98.474728,99.81888,99.528535,75.035232,93.67778,89.650875,1
Mexico,2018,1997.0,Progresa/Oportunidades/Prospera,6.0549598,8.5822266,7.0889256,10.414105,7.1470519,10.613887,7.0366374,10.237507,75.757059,76.20261,98.359109,98.861781,72.377294,85.170396,21.026467,45.859068,97.376287,99.013442,89.278083,97.184236,60.562143,84.921848,Progresa/Oportunidades/Prospera,81.32333,64.267831,68.1875,4.3276457,4.9012755,4.7694448,0.97555026,0.78771291,0.83088141,0.43810111,1.2172494,1.0380522,53.521926,17.69379,25.928252,81.860361,96.276164,92.963146,37.172146,78.816022,69.245489,20.459737,74.263841,61.898663,98.613436,99.811766,99.536367,77.46081,94.702359,90.739932,1
Mexico,2020,1997.0,Progresa/Oportunidades/Prospera,6.358428,8.8368427,7.3934569,10.620101,7.4422713,10.766849,7.349586,10.490828,74.696585,72.253544,98.077558,98.569311,73.458142,84.620174,23.070673,47.183258,97.895895,99.282139,89.676567,97.387938,62.448231,86.781768,Progresa/Oportunidades/Prospera,82.132968,66.192767,69.63018,4.3967656,4.9696459,4.8461075,0.94256958,0.75511971,0.7955422,0.47193508,0.85276762,0.77057931,51.696177,16.258925,23.9015,81.651077,96.667536,93.429322,39.23354,80.338189,71.474206,22.486766,75.601332,64.147479,99.054196,99.880419,99.702249,84.423929,96.034286,93.530579,1
Mexico,2022,1997.0,,,,,,,,,,,,,,,,,,,,,,,,Progresa/Oportunidades/Prospera,82.348213,65.773838,69.584575,4.448129,4.9563381,4.839492,0.90913017,0.73204701,0.77276151,0.57915407,1.456639,1.2547136,49.139968,15.162076,22.974185,82.044173,96.416178,93.111804,42.521532,81.294569,72.379973,24.268301,76.698404,64.643811,98.989674,99.830043,99.636828,87.808448,96.923486,94.827781,1
Paraguay,1995,2005.0,,,,,,,,,,,,,,,,,,,,,,,,Tekoporã,84.661852,70.854498,77.194399,2.484328,3.3518051,2.9534099,2.5793098,1.6829848,2.0946286,45.821076,11.57544,27.303789,9.900688,0.79296088,4.950108,,,,21.40139,74.847405,50.306683,0.05867187,19.009499,10.307878,55.112303,96.450145,77.469114,1.41205,21.337891,12.188574,0
Paraguay,1997,2005.0,Tekoporã,3.3486306,5.7682025,4.5770079,8.1742462,4.7834604,8.590897,4.355486,7.7825036,11.57106,19.378204,92.474219,95.182046,57.3062,78.748687,12.110666,29.619401,94.499219,98.685603,85.292935,94.520887,61.304193,74.576885,Tekoporã,86.346648,70.623264,77.401079,2.4336767,3.2141289,2.8778504,2.627849,1.7263211,2.1147683,44.600438,13.617458,26.966048,6.915547,0.51074417,3.2501077,26.106767,81.440785,57.591869,23.306115,76.223565,53.416188,0.0,14.387378,8.1864302,71.688439,97.566108,86.412854,1.7030305,28.667155,17.04564,0
Paraguay,1999,2005.0,Tekoporã,3.5045892,5.8929255,4.6474287,8.3510207,4.8648284,8.6623311,4.4195543,8.0620401,13.421223,16.174863,91.325892,96.596559,60.66718,81.610607,16.447853,37.299763,94.542612,98.327887,83.015506,95.970478,56.974991,79.169556,Tekoporã,87.977154,76.103725,81.21362,2.4782286,3.2101204,2.8951595,2.5131326,1.6895022,2.0439417,44.902269,7.2876749,23.474664,7.1539295,0.35536468,3.2789397,29.336981,83.076506,59.948955,22.10204,80.489181,55.361464,0.02649388,14.710822,8.3912178,76.609359,97.515368,88.518177,4.3695704,39.034982,24.116241,0
Paraguay,2001,2005.0,Tekoporã,3.658204,6.2216864,4.7651703,8.5437028,4.9656782,8.8444333,4.5469179,8.2828534,,,92.00658,97.181942,61.242386,83.067463,17.473747,38.609566,92.392737,97.939421,84.210861,94.919561,61.651459,77.917061,Tekoporã,83.031866,71.484971,76.464527,3.8422712,5.0944708,4.5549699,1.6644779,1.0126776,1.2935009,34.566348,9.7514427,20.447865,41.645729,6.6116079,21.737276,39.354868,92.256148,69.453141,32.699347,85.972574,63.00924,0.20008719,16.806676,9.6484339,80.779291,98.085108,90.625465,15.026692,55.675969,38.154167,0
Paraguay,2002,2005.0,Tekoporã,3.9200256,6.1777762,4.8989788,8.2996416,4.9787325,8.5036684,4.8085172,8.1122517,,,92.555676,95.240821,60.48658,82.669139,16.690949,31.033727,95.50819,98.807816,85.398763,95.298468,55.686341,72.443442,Tekoporã,86.617119,75.731264,80.311809,4.5230248,5.1956917,4.9125855,1.2188449,0.93722962,1.0557534,34.063731,8.488297,19.25461,45.241635,9.0741574,24.316968,51.843159,81.444814,68.989043,29.929624,81.28459,59.675471,0.36401824,16.187389,9.5292384,82.878192,97.719078,91.474337,17.425122,50.293623,36.46323,0
Paraguay,2003,2005.0,Tekoporã,4.1192268,6.4464014,5.246987,8.8441,5.4595062,9.0882347,5.0115992,8.6260415,,,91.864957,96.753961,66.101501,84.487039,22.204689,41.617583,95.760522,98.554331,85.163793,95.583632,54.015618,76.938453,Tekoporã,82.066457,74.229372,77.523096,4.6096194,5.3971032,5.0661914,1.1624159,0.89014702,1.0045582,27.418669,6.9094185,15.529849,38.255457,7.0819879,20.177479,59.435627,84.851137,74.169654,33.705946,83.211099,62.405361,0.2102133,17.685681,10.341193,84.902104,97.74405,92.346912,20.389914,53.114174,39.361012,0
Paraguay,2004,2005.0,Tekoporã,4.2170183,6.5002888,5.1443421,8.7294848,5.3178744,8.9332726,4.9461027,8.543548,,,93.980369,97.195528,66.672059,85.714405,20.782638,35.797963,95.95689,98.156669,84.539878,94.852765,52.118253,76.252256,Tekoporã,84.672411,71.171174,76.792197,4.5011354,5.1894504,4.9028815,1.142256,0.89723002,0.99924264,28.397702,8.1733495,16.597273,40.852834,7.3638333,21.308244,50.771872,90.798625,74.134128,34.271869,86.000159,64.463915,0.14085599,14.181638,8.3359834,86.907956,97.470084,93.072711,21.797511,58.346943,43.130174,0
Paraguay,2005,2005.0,Tekoporã,4.5057984,6.7662694,5.7282224,9.2242818,5.9033276,9.4263906,5.5335151,9.0391289,,,93.934669,96.960139,66.579682,87.330317,22.054974,39.333191,96.32481,99.006641,87.46893,95.727157,62.145692,79.193998,Tekoporã,83.840961,73.773697,77.927409,4.6715211,5.2324283,5.0010003,1.0639621,0.8699487,0.94999781,24.929312,6.5372047,14.135759,33.404585,5.9146319,17.250419,57.240898,91.453668,77.33762,39.844407,86.427942,67.207768,0.11339935,15.608881,9.2155093,88.984616,98.419238,94.526551,35.34249,68.160406,54.619869,1
Paraguay,2006,2005.0,Tekoporã,4.5006847,6.7733083,5.6593233,9.1010771,5.8228753,9.3118147,5.4819436,8.9133995,,,93.276587,96.961303,72.0028,86.268932,20.574806,41.042717,97.408756,98.634366,88.454012,96.070386,59.011879,82.132433,Tekoporã,86.35063,75.054973,79.716236,4.6392343,5.1005194,4.9100729,1.0678617,0.9076355,0.97378661,24.287282,5.5748743,13.302889,33.451854,5.2294037,16.875221,64.298325,92.804135,81.035203,40.052143,87.12766,67.692023,0.22515359,15.759205,9.3458034,94.180495,98.670848,96.816957,52.937897,79.838939,68.732552,1
Paraguay,2007,2005.0,Tekoporã,4.688643,6.8987506,5.9547467,9.1308796,6.0898159,9.3266809,5.8150267,8.9512838,,,94.25336,97.355805,69.367068,85.894337,20.602902,39.469142,98.397804,98.947949,89.492554,96.263429,61.999727,80.7881,Tekoporã,86.080283,74.732915,79.270173,4.7363327,5.3111666,5.0813186,1.0778079,0.84740783,0.93953358,23.47719,5.3299923,12.58617,33.717343,5.5293154,16.796813,66.513943,94.065228,83.048815,42.352152,86.719874,68.979389,0.3092334,17.125937,10.401759,92.797683,98.72917,96.357458,65.900239,85.899425,77.902727,1
Paraguay,2008,2005.0,Tekoporã,4.5853321,7.0897227,5.9259325,9.5368631,6.0792272,9.7159018,5.7613293,9.3670731,,,95.780363,98.0072,67.148283,88.029202,19.26869,42.979823,96.504083,98.843304,88.427136,96.728512,67.534774,83.907591,Tekoporã,82.568858,71.099946,75.773086,4.6856729,5.3722897,5.0925198,1.0507584,0.85565614,0.93515279,21.116448,6.0902508,12.216205,31.890812,6.012047,16.54401,68.712905,94.065162,83.735094,43.010472,89.049952,70.290638,0.48531418,15.945732,9.6462074,93.33892,99.130259,96.770511,79.532138,93.872402,88.029297,1
Paraguay,2009,2005.0,Tekoporã,4.6920377,7.2490643,5.9360378,9.6644498,6.0964416,9.8046324,5.768236,9.5320201,,,95.434598,98.395583,69.193419,88.716736,20.796151,42.815371,98.061152,98.749779,89.409917,96.885876,67.08245,86.614915,Tekoporã,81.434275,70.205494,74.66457,4.6889543,5.3849147,5.1086913,1.0375537,0.83455792,0.91512601,21.335326,5.48342,11.773275,33.249099,5.7002968,16.633296,68.926247,96.411295,85.502607,41.290828,88.050545,69.49183,0.87144851,16.908077,10.543214,94.673734,98.332675,96.880458,79.99954,92.397105,87.476569,1
Paraguay,2010,2005.0,Tekoporã,4.7007264,7.1491852,5.8936212,9.6179218,6.105638,9.7467705,5.6568645,9.4990112,,,96.289299,98.798223,71.306543,85.366251,24.46064,39.945696,98.151156,98.820431,89.993893,97.149953,63.163663,85.63995,Tekoporã,83.830222,69.37429,75.1445,4.581731,5.2430682,4.9792443,1.0645758,0.85837545,0.94063392,21.974567,7.8587735,13.489915,33.666257,5.2117812,16.558553,75.34096,95.629774,87.536062,41.277251,89.680343,70.371145,0.40267086,13.753221,8.427354,94.314464,99.567911,97.472181,78.188802,93.747417,87.542057,1
Paraguay,2011,2005.0,Tekoporã,4.9553935,7.5228147,6.2627687,10.031833,6.3936197,10.171062,6.1202746,9.9070354,,,96.824877,98.530124,75.496697,88.834746,20.836276,49.782549,97.820994,99.013683,91.000281,97.584521,71.03504,86.155881,Tekoporã,83.18737,76.586154,79.242558,4.6839445,5.4850196,5.1626579,0.99517146,0.80703623,0.88274398,22.255051,4.9360462,11.898905,29.315893,4.4166657,14.420285,78.564985,96.042333,89.00925,48.553084,91.655316,74.310489,0.06273308,16.009006,9.5920449,96.28021,99.560173,98.240278,84.781022,95.818295,91.376771,1
Paraguay,2012,2005.0,Tekoporã,4.8187989,7.5783512,6.0594911,10.041818,6.1857526,10.137484,5.9211112,9.9545282,,,98.421792,97.723138,77.691318,88.137379,24.891949,48.897349,96.593432,99.158631,89.712081,97.237979,65.886736,86.217863,Tekoporã,83.504299,72.402094,76.82587,4.4842417,5.4054625,5.0383936,1.0206782,0.8114403,0.89481307,26.436116,6.2384663,14.285916,32.773895,4.2835399,15.637384,78.09849,97.169822,89.570674,45.189397,93.021564,73.962397,0.05063877,16.898646,10.185402,95.227577,99.640078,97.881877,88.476223,97.386521,93.836131,1
Paraguay,2013,2005.0,Tekoporã,5.2297967,7.8392904,6.5767028,10.509595,6.6850884,10.54355,6.459283,10.47896,,,98.366738,98.716004,78.675702,90.365244,25.664117,50.758539,98.521309,99.142629,91.568052,97.745819,69.84932,85.117456,Tekoporã,83.860225,72.277042,76.893761,4.6386534,5.4241148,5.1111167,0.94578694,0.82342488,0.87218486,17.650093,4.7675196,9.9042371,24.598648,2.9009723,11.526995,82.467248,98.114096,91.878992,55.164644,93.510313,78.229969,2.5654531,15.96298,10.624207,97.917936,99.81339,99.057917,91.161864,96.853859,94.584835,1
Paraguay,2014,2005.0,Tekoporã,5.2744079,7.9067902,6.7822818,10.418733,6.9069035,10.451673,6.6423131,10.388959,,,97.527737,98.640872,78.936695,89.803808,25.374944,49.987218,97.702864,99.319942,91.721981,97.480808,68.959506,87.407682,Tekoporã,81.791637,73.23382,76.58297,4.7955965,5.3599681,5.1390981,0.93152422,0.80635273,0.8553393,0.318787,4.1337355,2.6401286,23.254748,3.4351911,11.191687,84.207988,97.414716,92.246188,59.200149,93.704531,80.201045,1.2685296,16.426765,10.494504,97.587115,99.832005,98.953454,91.761334,97.973518,95.542344,1
Paraguay,2015,2005.0,Tekoporã,5.4801136,8.039755,7.0685497,10.639422,7.2374441,10.650867,6.8906563,10.62931,,,97.360229,99.396632,78.568812,90.784043,29.658802,47.926338,97.89094,99.071117,92.492155,98.248796,70.474,87.92155,Tekoporã,82.571821,73.203305,76.846282,4.7624226,5.3402386,5.115553,0.91056603,0.78745309,0.83532721,0.68164726,5.4903719,3.6198057,21.161543,3.8538886,10.596311,88.609974,98.250617,94.501822,59.392417,94.431332,80.806339,4.4164998,18.325391,12.916875,98.661568,99.815865,99.367013,92.869265,98.294734,96.185024,1
Paraguay,2016,2005.0,Tekoporã,5.336415,7.9275052,6.8011292,10.446677,6.903482,10.358709,6.6939724,10.529317,,,97.964977,98.396024,80.519916,88.196863,24.749554,45.895233,97.54698,98.959567,91.449355,97.457249,66.329889,85.680013,Tekoporã,83.183295,73.869929,77.488315,4.5702163,5.3112595,5.0233643,0.93140204,0.80287323,0.85279907,0.40278166,3.5623417,2.334428,25.535908,4.9754558,12.959302,86.875123,98.064401,93.717367,56.251451,93.666739,79.130903,0.47615363,15.624232,9.7392049,98.010719,99.732467,99.063568,94.21518,98.557683,96.870621,1
Paraguay,2017,2005.0,Tekoporã,5.4910674,7.9623752,7.0506859,10.486765,7.1173949,10.476108,6.9807786,10.496576,,,97.582571,99.181596,80.124642,88.516968,25.260569,43.520781,97.532971,98.67242,90.991893,97.298299,65.686564,81.950861,Tekoporã,83.565744,76.312117,79.110764,4.6515758,5.2277054,5.0054189,0.90893211,0.80329994,0.84405571,0.27408374,3.5208258,2.2678183,19.305111,3.8795873,9.8229488,89.79429,98.227405,94.973679,65.056683,94.244998,82.983351,0.68211154,15.181782,9.5874139,98.35299,99.840237,99.266416,96.024311,98.158829,97.335274,1
Paraguay,2018,2005.0,Tekoporã,5.6140895,8.0172895,7.2706745,10.599112,7.3309256,10.659086,7.2069526,10.543163,,,98.421794,98.072488,81.622288,89.240119,25.25673,43.7011,97.631278,98.650371,92.003124,97.144231,62.42454,78.315152,Tekoporã,86.919827,75.084618,79.521801,4.7945858,5.3949682,5.1698766,0.88173674,0.7593167,0.80521365,0.17235974,3.7936972,2.4360081,16.80322,3.2968855,8.3604679,89.667777,98.056587,94.911507,65.608586,95.046422,84.009773,0.16270165,13.548638,8.530067,99.060342,99.829961,99.541421,95.582836,97.700825,96.906762,1
Paraguay,2019,2005.0,Tekoporã,5.7710823,8.1998751,7.5187115,10.898823,7.5920002,10.981516,7.4428006,10.822827,,,98.566962,99.432048,84.113653,91.644474,27.57659,44.135832,97.804983,98.668954,90.496615,97.117246,55.157661,75.872658,Tekoporã,85.148165,74.237511,78.30174,4.8469183,5.4263318,5.2104997,0.84513993,0.74427274,0.78184586,0.4517274,3.6493766,2.4582494,15.296072,3.7495083,8.0506137,91.774125,98.519317,96.006726,69.012019,96.043388,85.974178,0.35003111,14.319857,9.1160841,99.038207,99.867204,99.558402,94.710497,98.150343,96.868997,1
Paraguay,2020,2005.0,Tekoporã,5.8802051,8.2343905,7.664377,10.878051,7.7331383,10.830356,7.5933643,10.922923,66.803504,90.589009,98.282056,98.898591,84.889486,89.952626,27.278124,42.672749,98.123625,98.932948,92.648918,97.493724,62.96748,81.846774,Tekoporã,85.70396,76.261414,79.773088,4.9352304,5.421708,5.2407874,0.84100031,0.75215167,0.78518947,0.59040197,3.2228978,2.2440066,13.513743,2.4519792,6.5658397,93.399502,98.793875,96.787712,72.733922,96.431586,87.618445,0.56012084,13.571313,8.7324618,99.050098,99.895561,99.581134,95.831923,99.053822,97.855601,1
Paraguay,2021,2005.0,Tekoporã,5.9561589,8.376284,7.7651996,11.001535,7.6032652,10.982354,7.9332324,11.018956,78.527678,87.852227,98.224672,99.582337,82.781283,91.793282,25.710957,46.629902,98.298045,98.812863,92.550333,97.460972,67.520994,82.16583,Tekoporã,86.869931,76.060497,80.013506,4.8627639,5.351247,5.1726087,0.81667778,0.73599116,0.76549825,0.07827291,3.5461767,2.2779646,12.43409,2.325697,6.0223353,94.41917,99.331966,97.535357,76.429964,96.672664,89.265835,0.48602673,14.674127,9.4826833,99.21388,99.924244,99.664464,94.906865,98.791129,97.36899,1
Paraguay,2022,2005.0,Tekoporã,6.241645,8.67129,8.193833,11.4201,8.018784,11.30792,8.381836,11.52291,86.57678,90.25931,98.64338,99.01284,82.78029,94.013,29.9412,44.56485,98.84481,99.20248,93.41439,98.13716,66.03481,85.07424,Tekoporã,86.67664,75.47192,79.66575,4.805923,5.394152,5.173983,0.799397,0.724285,0.752399,0.159827,3.494562,2.246398,11.47367,2.005911,5.549615,93.03573,99.22824,96.91043,76.17282,97.64549,89.60845,0.0,15.70798,9.828614,99.24666,99.94847,99.68579,93.53004,98.40144,96.57857,1
